date,rate,asset,rate_type,protocol
2022-07-14 00:00:00+00:00,0.05651647710095601,USDT,borrow,aave_arbitrum
2022-07-15 00:00:00+00:00,0.04687042804610857,USDT,borrow,aave_arbitrum
2022-07-16 00:00:00+00:00,0.058317110081513704,USDT,borrow,aave_arbitrum
2022-07-17 00:00:00+00:00,0.056057164640759646,USDT,borrow,aave_arbitrum
2022-07-18 00:00:00+00:00,0.05445026127849958,USDT,borrow,aave_arbitrum
2022-07-19 00:00:00+00:00,0.052817735201244796,USDT,borrow,aave_arbitrum
2022-07-20 00:00:00+00:00,0.06916119743543606,USDT,borrow,aave_arbitrum
2022-07-21 00:00:00+00:00,0.06602329934467953,USDT,borrow,aave_arbitrum
2022-07-22 00:00:00+00:00,0.05541466360959561,USDT,borrow,aave_arbitrum
2022-07-23 00:00:00+00:00,0.053924132790630706,USDT,borrow,aave_arbitrum
2022-07-24 00:00:00+00:00,0.05898232592494856,USDT,borrow,aave_arbitrum
2022-07-25 00:00:00+00:00,0.05287387849485295,USDT,borrow,aave_arbitrum
2022-07-26 00:00:00+00:00,0.05139208160327407,USDT,borrow,aave_arbitrum
2022-07-27 00:00:00+00:00,0.05796475783688697,USDT,borrow,aave_arbitrum
2022-07-28 00:00:00+00:00,0.06782544419963404,USDT,borrow,aave_arbitrum
2022-07-29 00:00:00+00:00,0.0640946055842617,USDT,borrow,aave_arbitrum
2022-07-30 00:00:00+00:00,0.06060280104337675,USDT,borrow,aave_arbitrum
2022-07-31 00:00:00+00:00,0.05740863779463597,USDT,borrow,aave_arbitrum
2022-08-01 00:00:00+00:00,0.053148572790144885,USDT,borrow,aave_arbitrum
2022-08-02 00:00:00+00:00,0.0521775298083932,USDT,borrow,aave_arbitrum
2022-08-03 00:00:00+00:00,0.053938162623680376,USDT,borrow,aave_arbitrum
2022-08-04 00:00:00+00:00,0.051241714046861404,USDT,borrow,aave_arbitrum
2022-08-05 00:00:00+00:00,0.054635813884232956,USDT,borrow,aave_arbitrum
2022-08-06 00:00:00+00:00,0.05066612908727075,USDT,borrow,aave_arbitrum
2022-08-07 00:00:00+00:00,0.05173223870009688,USDT,borrow,aave_arbitrum
2022-08-08 00:00:00+00:00,0.05813966930331799,USDT,borrow,aave_arbitrum
2022-08-09 00:00:00+00:00,0.052320307659542674,USDT,borrow,aave_arbitrum
2022-08-10 00:00:00+00:00,0.0535652983271559,USDT,borrow,aave_arbitrum
2022-08-11 00:00:00+00:00,0.052437531486344155,USDT,borrow,aave_arbitrum
2022-08-12 00:00:00+00:00,0.05301113064796246,USDT,borrow,aave_arbitrum
2022-08-13 00:00:00+00:00,0.060918987692659986,USDT,borrow,aave_arbitrum
2022-08-14 00:00:00+00:00,0.05027828900362567,USDT,borrow,aave_arbitrum
2022-08-15 00:00:00+00:00,0.05665595989812142,USDT,borrow,aave_arbitrum
2022-08-16 00:00:00+00:00,0.0663575874231191,USDT,borrow,aave_arbitrum
2022-08-17 00:00:00+00:00,0.06089489965645962,USDT,borrow,aave_arbitrum
2022-08-18 00:00:00+00:00,0.06734121123517091,USDT,borrow,aave_arbitrum
2022-08-19 00:00:00+00:00,0.05941773808549659,USDT,borrow,aave_arbitrum
2022-08-20 00:00:00+00:00,0.06779379523425945,USDT,borrow,aave_arbitrum
2022-08-21 00:00:00+00:00,0.058008994990801276,USDT,borrow,aave_arbitrum
2022-08-22 00:00:00+00:00,0.06043404759637059,USDT,borrow,aave_arbitrum
2022-08-23 00:00:00+00:00,0.07047933974354863,USDT,borrow,aave_arbitrum
